22:56:07,"Category Overview","junho 17, 2019","Values Across All Replications","Unnamed Project",,"Replications:",3,"Time Units:","Seconds","Queue","Time","Waiting Time","Average",,"Half Width","Minimum

Average",,"Maximum

Average",,"Minimum

Value","Maximum

Value","App 3  Disk.Queue",,,0.3694,,,"0,10",,,,,,,0.3237,,,,,,0.3961,,0.00,,,4.4183,"Model Filename:","C:\Users\Hadrizia\Desktop\proj_git","Page",1,"of",1
22:56:07,"Category Overview","junho 17, 2019","Values Across All Replications","Unnamed Project",,"Replications:",3,"Time Units:","Seconds","Queue","Time","Waiting Time","Average",,"Half Width","Minimum

Average",,"Maximum

Average",,"Minimum

Value","Maximum

Value","App 3  Disk.Queue",,,0.3694,,,"0,10",,,,,,,0.3237,,,,,,0.3961,,0.00,,,4.4183,"Model Filename:","C:\Users\Hadrizia\Desktop\proj_git","Page",1,"of",1
22:56:07,"Category Overview","junho 17, 2019","Values Across All Replications","Unnamed Project",,"Replications:",3,"Time Units:","Seconds","Queue","Time","Waiting Time","Average",,"Half Width","Minimum

Average",,"Maximum

Average",,"Minimum

Value","Maximum

Value","App 3  Disk.Queue",,,0.3694,,,"0,10",,,,,,,0.3237,,,,,,0.3961,,0.00,,,4.4183,"Model Filename:","C:\Users\Hadrizia\Desktop\proj_git","Page",1,"of",1
22:56:07,"Category Overview","junho 17, 2019","Values Across All Replications","Unnamed Project",,"Replications:",3,"Time Units:","Seconds","Queue","Time","Waiting Time","Average",,"Half Width","Minimum

Average",,"Maximum

Average",,"Minimum

Value","Maximum

Value","App 3  GPU.Queue",,,0.2933,,,"0,11",,,,,,,0.2427,,,,,,0.3222,,0.00,,,3.4192,"Model Filename:","C:\Users\Hadrizia\Desktop\proj_git","Page",1,"of",1
22:56:07,"Category Overview","junho 17, 2019","Values Across All Replications","Unnamed Project",,"Replications:",3,"Time Units:","Seconds","Queue","Time","Waiting Time","Average",,"Half Width","Minimum

Average",,"Maximum

Average",,"Minimum

Value","Maximum

Value","App 3  GPU.Queue",,,0.2933,,,"0,11",,,,,,,0.2427,,,,,,0.3222,,0.00,,,3.4192,"Model Filename:","C:\Users\Hadrizia\Desktop\proj_git","Page",1,"of",1
22:56:07,"Category Overview","junho 17, 2019","Values Across All Replications","Unnamed Project",,"Replications:",3,"Time Units:","Seconds","Queue","Time","Waiting Time","Average",,"Half Width","Minimum

Average",,"Maximum

Average",,"Minimum

Value","Maximum

Value","App 3  GPU.Queue",,,0.2933,,,"0,11",,,,,,,0.2427,,,,,,0.3222,,0.00,,,3.4192,"Model Filename:","C:\Users\Hadrizia\Desktop\proj_git","Page",1,"of",1
22:56:07,"Category Overview","junho 17, 2019","Values Across All Replications","Unnamed Project",,"Replications:",3,"Time Units:","Seconds","Queue","Time","Waiting Time","Average",,"Half Width","Minimum

Average",,"Maximum

Average",,"Minimum

Value","Maximum

Value","DB Server  Cache.Queue",,,0.2383,,,"0,23",,,,,,,0.1720,,,,,,0.3451,,0.00,,,4.8341,"Model Filename:","C:\Users\Hadrizia\Desktop\proj_git","Page",1,"of",1
22:56:07,"Category Overview","junho 17, 2019","Values Across All Replications","Unnamed Project",,"Replications:",3,"Time Units:","Seconds","Queue","Time","Waiting Time","Average",,"Half Width","Minimum

Average",,"Maximum

Average",,"Minimum

Value","Maximum

Value","DB Server  Cache.Queue",,,0.2383,,,"0,23",,,,,,,0.1720,,,,,,0.3451,,0.00,,,4.8341,"Model Filename:","C:\Users\Hadrizia\Desktop\proj_git","Page",1,"of",1
22:56:07,"Category Overview","junho 17, 2019","Values Across All Replications","Unnamed Project",,"Replications:",3,"Time Units:","Seconds","Queue","Time","Waiting Time","Average",,"Half Width","Minimum

Average",,"Maximum

Average",,"Minimum

Value","Maximum

Value","DB Server  Cache.Queue",,,0.2383,,,"0,23",,,,,,,0.1720,,,,,,0.3451,,0.00,,,4.8341,"Model Filename:","C:\Users\Hadrizia\Desktop\proj_git","Page",1,"of",1
22:56:07,"Category Overview","junho 17, 2019","Values Across All Replications","Unnamed Project",,"Replications:",3,"Time Units:","Seconds","Queue","Time","Waiting Time","Average",,"Half Width","Minimum

Average",,"Maximum

Average",,"Minimum

Value","Maximum

Value","DB Server  CPU.Queue",,,0.1606,,,"0,07",,,,,,,0.1400,,,,,,0.1916,,0.00,,,1.7067,"Model Filename:","C:\Users\Hadrizia\Desktop\proj_git","Page",1,"of",1
22:56:07,"Category Overview","junho 17, 2019","Values Across All Replications","Unnamed Project",,"Replications:",3,"Time Units:","Seconds","Queue","Time","Waiting Time","Average",,"Half Width","Minimum

Average",,"Maximum

Average",,"Minimum

Value","Maximum

Value","DB Server  CPU.Queue",,,0.1606,,,"0,07",,,,,,,0.1400,,,,,,0.1916,,0.00,,,1.7067,"Model Filename:","C:\Users\Hadrizia\Desktop\proj_git","Page",1,"of",1
22:56:07,"Category Overview","junho 17, 2019","Values Across All Replications","Unnamed Project",,"Replications:",3,"Time Units:","Seconds","Queue","Time","Waiting Time","Average",,"Half Width","Minimum

Average",,"Maximum

Average",,"Minimum

Value","Maximum

Value","DB Server  CPU.Queue",,,0.1606,,,"0,07",,,,,,,0.1400,,,,,,0.1916,,0.00,,,1.7067,"Model Filename:","C:\Users\Hadrizia\Desktop\proj_git","Page",1,"of",1
22:56:07,"Category Overview","junho 17, 2019","Values Across All Replications","Unnamed Project",,"Replications:",3,"Time Units:","Seconds","Queue","Time","Waiting Time","Average",,"Half Width","Minimum

Average",,"Maximum

Average",,"Minimum

Value","Maximum

Value","DB Server Disk.Queue",,,0.1740,,,"0,02",,,,,,,0.1693,,,,,,0.1811,,0.00,,,2.0878,"Model Filename:","C:\Users\Hadrizia\Desktop\proj_git","Page",1,"of",1
22:56:07,"Category Overview","junho 17, 2019","Values Across All Replications","Unnamed Project",,"Replications:",3,"Time Units:","Seconds","Queue","Time","Waiting Time","Average",,"Half Width","Minimum

Average",,"Maximum

Average",,"Minimum

Value","Maximum

Value","DB Server Disk.Queue",,,0.1740,,,"0,02",,,,,,,0.1693,,,,,,0.1811,,0.00,,,2.0878,"Model Filename:","C:\Users\Hadrizia\Desktop\proj_git","Page",1,"of",1
22:56:07,"Category Overview","junho 17, 2019","Values Across All Replications","Unnamed Project",,"Replications:",3,"Time Units:","Seconds","Queue","Time","Waiting Time","Average",,"Half Width","Minimum

Average",,"Maximum

Average",,"Minimum

Value","Maximum

Value","DB Server Disk.Queue",,,0.1740,,,"0,02",,,,,,,0.1693,,,,,,0.1811,,0.00,,,2.0878,"Model Filename:","C:\Users\Hadrizia\Desktop\proj_git","Page",1,"of",1
22:56:07,"Category Overview","junho 17, 2019","Values Across All Replications","Unnamed Project",,"Replications:",3,"Time Units:","Seconds","Queue","Time","Waiting Time","Average",,"Half Width","Minimum

Average",,"Maximum

Average",,"Minimum

Value","Maximum

Value","Load Balancer.Queue",,,0.0993,,,"0,02",,,,,,,0.08994241,,,,,,0.1066,,0.00,,,1.7652,"Model Filename:","C:\Users\Hadrizia\Desktop\proj_git","Page",1,"of",1
22:56:07,"Category Overview","junho 17, 2019","Values Across All Replications","Unnamed Project",,"Replications:",3,"Time Units:","Seconds","Queue","Time","Waiting Time","Average",,"Half Width","Minimum

Average",,"Maximum

Average",,"Minimum

Value","Maximum

Value","Load Balancer.Queue",,,0.0993,,,"0,02",,,,,,,0.08994241,,,,,,0.1066,,0.00,,,1.7652,"Model Filename:","C:\Users\Hadrizia\Desktop\proj_git","Page",1,"of",1
22:56:07,"Category Overview","junho 17, 2019","Values Across All Replications","Unnamed Project",,"Replications:",3,"Time Units:","Seconds","Queue","Time","Waiting Time","Average",,"Half Width","Minimum

Average",,"Maximum

Average",,"Minimum

Value","Maximum

Value","Load Balancer.Queue",,,0.0993,,,"0,02",,,,,,,0.08994241,,,,,,0.1066,,0.00,,,1.7652,"Model Filename:","C:\Users\Hadrizia\Desktop\proj_git","Page",1,"of",1
22:56:07,"Category Overview","junho 17, 2019","Values Across All Replications","Unnamed Project",,"Replications:",3,"Time Units:","Seconds","Queue","Time","Waiting Time","Average",,"Half Width","Minimum

Average",,"Maximum

Average",,"Minimum

Value","Maximum

Value","Web Service CPU.Queue",,,0.1327,,,"0,01",,,,,,,0.1290,,,,,,0.1384,,0.00,,,2.2629,"Model Filename:","C:\Users\Hadrizia\Desktop\proj_git","Page",1,"of",1
22:56:07,"Category Overview","junho 17, 2019","Values Across All Replications","Unnamed Project",,"Replications:",3,"Time Units:","Seconds","Queue","Time","Waiting Time","Average",,"Half Width","Minimum

Average",,"Maximum

Average",,"Minimum

Value","Maximum

Value","Web Service CPU.Queue",,,0.1327,,,"0,01",,,,,,,0.1290,,,,,,0.1384,,0.00,,,2.2629,"Model Filename:","C:\Users\Hadrizia\Desktop\proj_git","Page",1,"of",1
22:56:07,"Category Overview","junho 17, 2019","Values Across All Replications","Unnamed Project",,"Replications:",3,"Time Units:","Seconds","Queue","Time","Waiting Time","Average",,"Half Width","Minimum

Average",,"Maximum

Average",,"Minimum

Value","Maximum

Value","Web Service CPU.Queue",,,0.1327,,,"0,01",,,,,,,0.1290,,,,,,0.1384,,0.00,,,2.2629,"Model Filename:","C:\Users\Hadrizia\Desktop\proj_git","Page",1,"of",1
22:56:07,"Category Overview","junho 17, 2019","Values Across All Replications","Unnamed Project",,"Replications:",3,"Time Units:","Seconds","Queue","Other","Number Waiting","Average",,"Half Width","Minimum

Average",,"Maximum

Average",,"Minimum

Value","Maximum

Value","App 1  CPU.Queue",,,0.3013,,,"0,31",,,,,,,0.2107,,,,,,0.4416,,0.00,,,7.0000,"Model Filename:","C:\Users\Hadrizia\Desktop\proj_git","Page",1,"of",1
22:56:07,"Category Overview","junho 17, 2019","Values Across All Replications","Unnamed Project",,"Replications:",3,"Time Units:","Seconds","Queue","Other","Number Waiting","Average",,"Half Width","Minimum

Average",,"Maximum

Average",,"Minimum

Value","Maximum

Value","App 1  CPU.Queue",,,0.3013,,,"0,31",,,,,,,0.2107,,,,,,0.4416,,0.00,,,7.0000,"Model Filename:","C:\Users\Hadrizia\Desktop\proj_git","Page",1,"of",1
22:56:07,"Category Overview","junho 17, 2019","Values Across All Replications","Unnamed Project",,"Replications:",3,"Time Units:","Seconds","Queue","Other","Number Waiting","Average",,"Half Width","Minimum

Average",,"Maximum

Average",,"Minimum

Value","Maximum

Value","App 1  CPU.Queue",,,0.3013,,,"0,31",,,,,,,0.2107,,,,,,0.4416,,0.00,,,7.0000,"Model Filename:","C:\Users\Hadrizia\Desktop\proj_git","Page",1,"of",1
22:56:07,"Category Overview","junho 17, 2019","Values Across All Replications","Unnamed Project",,"Replications:",3,"Time Units:","Seconds","Queue","Other","Number Waiting","Average",,"Half Width","Minimum

Average",,"Maximum

Average",,"Minimum

Value","Maximum

Value","App 1  Disk.Queue",,,0.07380906,,,"0,02",,,,,,,0.06617182,,,,,,0.08430513,,0.00,,,4.0000,"Model Filename:","C:\Users\Hadrizia\Desktop\proj_git","Page",1,"of",1
22:56:07,"Category Overview","junho 17, 2019","Values Across All Replications","Unnamed Project",,"Replications:",3,"Time Units:","Seconds","Queue","Other","Number Waiting","Average",,"Half Width","Minimum

Average",,"Maximum

Average",,"Minimum

Value","Maximum

Value","App 1  Disk.Queue",,,0.07380906,,,"0,02",,,,,,,0.06617182,,,,,,0.08430513,,0.00,,,4.0000,"Model Filename:","C:\Users\Hadrizia\Desktop\proj_git","Page",1,"of",1
